entity	int
Q59640171	9974
Q7521255	9975
Q7239755	9976
Q263673	9977
Q7634969	9978
Q52702217	9979
Q551478	9980
Q7404689	9981
Q134859	9982
Q66212	9983
Q1906701	9984
Q7814351	9985
Q910252	9986
Q473208	9987
Q3483318	9988
Q2824550	9989
Q491970	9990
Q1003869	9991
Q5303356	9992
Q30141858	9993
Q307012	9994
Q727691	9995
Q662477	9996
Q11835811	9997
Q1026412	9998
Q2344214	9999
Q11859	10000
Q5296334	10001
Q28966676	10002
Q33391	10003
Q538944	10004
Q18639742	10005
Q553264	10006
Q194045	10007
Q232757	10008
Q6074256	10009
Q7799022	10010
Q16982050	10011
Q7438184	10012
Q16185319	10013
Q35559	10014
Q255	10015
Q5217926	10016
Q4899499	10017
Q1161813	10018
Q374358	10019
Q127970	10020
Q736932	10021
Q55607563	10022
Q52441680	10023
Q7943760	10024
Q60769310	10025
Q5568842	10026
Q3056293	10027
Q895439	10028
Q2964859	10029
Q13580947	10030
Q931165	10031
Q1094266	10032
Q502463	10033
Q460394	10034
Q483938	10035
Q20010783	10036
Q17183996	10037
Q51566	10038
Q7489310	10039
Q3278577	10040
Q986928	10041
Q14397	10042
Q4804932	10043
Q5328968	10044
Q1637912	10045
Q7899453	10046
Q427363	10047
Q20164618	10048
Q5402987	10049
Q33582	10050
Q10707	10051
Q51846038	10052
Q5205934	10053
Q7692116	10054
Q3135566	10055
Q5592607	10056
Q4667867	10057
Q7170501	10058
Q5248232	10059
Q20536540	10060
Q3946320	10061
Q30122558	10062
Q3336517	10063
Q6172597	10064
Q4632024	10065
Q16147601	10066
Q7080825	10067
Q2577621	10068
Q1543632	10069
Q1022946	10070
Q6680249	10071
Q244156	10072
Q28057083	10073
Q6752004	10074
Q61978409	10075
Q974536	10076
Q7372694	10077
Q2257856	10078
Q261863	10079
Q2974366	10080
Q3195170	10081
Q4757092	10082
Q450439	10083
Q6192998	10084
Q991369	10085
Q6479763	10086
Q4974402	10087
Q1786540	10088
Q7896136	10089
Q1499872	10090
Q6246683	10091
Q7482626	10092
Q4749355	10093
Q215905	10094
Q4402561	10095
Q1050470	10096
Q63640	10097
Q2831920	10098
Q4497395	10099
Q4860338	10100
Q250867	10101
Q1100795	10102
Q618731	10103
Q7574743	10104
Q6479434	10105
Q3968305	10106
Q7957925	10107
Q28465701	10108
Q14191086	10109
Q981820	10110
Q26495	10111
Q5259602	10112
Q7338641	10113
Q43004250	10114
Q17305972	10115
Q4107580	10116
Q4823080	10117
Q55614458	10118
Q18001146	10119
Q19778341	10120
Q485364	10121
Q27804609	10122
Q13562652	10123
Q213814	10124
Q1180631	10125
Q589099	10126
Q2084663	10127
Q5283275	10128
Q28450897	10129
Q62061745	10130
Q2149945	10131
Q753463	10132
Q606169	10133
Q7066641	10134
Q494815	10135
Q16150000	10136
Q587830	10137
Q38204090	10138
Q845229	10139
Q1494460	10140
Q21621150	10141
Q335876	10142
Q528240	10143
Q6516404	10144
Q4701689	10145
Q26208760	10146
Q6693294	10147
Q194428	10148
Q55640185	10149
Q661513	10150
Q19873335	10151
Q27662938	10152
Q3038329	10153
Q7568496	10154
Q5737524	10155
Q19665570	10156
Q60748984	10157
Q2636976	10158
Q6694537	10159
Q1515840	10160
Q1683468	10161
Q2923055	10162
Q23304502	10163
Q60734749	10164
Q1069687	10165
Q123351	10166
Q928916	10167
Q38685186	10168
Q65923113	10169
Q462799	10170
Q2811	10171
Q1454852	10172
Q386420	10173
Q7170173	10174
Q182950	10175
Q1934324	10176
Q5035831	10177
Q820691	10178
Q820685	10179
Q24248240	10180
Q922169	10181
Q1640210	10182
Q3807769	10183
Q468843	10184
Q245629	10185
Q288592	10186
Q43906347	10187
Q48954	10188
Q55176953	10189
Q895455	10190
Q24525583	10191
Q6517361	10192
Q75673	10193
Q29583	10194
Q35876874	10195
Q981456	10196
Q58327598	10197
Q666128	10198
Q14950089	10199
Q2491937	10200
Q28839789	10201
Q2342867	10202
Q356719	10203
Q1522721	10204
Q1566138	10205
Q7987944	10206
Q7231426	10207
Q2166515	10208
Q237324	10209
Q5081361	10210
Q1998384	10211
Q727798	10212
Q7571069	10213
Q2044143	10214
Q16192704	10215
Q6972597	10216
Q699970	10217
Q6773136	10218
Q332474	10219
Q7194952	10220
Q16665941	10221
Q171458	10222
Q938683	10223
Q4920848	10224
Q1576973	10225
Q25096506	10226
Q7685824	10227
Q2113350	10228
Q7987239	10229
Q1056267	10230
Q8565219	10231
Q2351856	10232
Q6525759	10233
Q1003082	10234
Q562521	10235
Q5606107	10236
Q6827469	10237
Q2896171	10238
Q30593270	10239
Q7739047	10240
Q7057892	10241
Q4699147	10242
Q1030	10243
Q5882702	10244
Q848706	10245
Q5563616	10246
Q16229746	10247
Q7234774	10248
Q1914026	10249
Q26211360	10250
Q27063135	10251
Q3417960	10252
Q19872938	10253
Q386773	10254
Q43685315	10255
Q7314605	10256
Q6443340	10257
Q7304830	10258
Q8019056	10259
Q1641836	10260
Q4960063	10261
Q5594788	10262
Q3701640	10263
Q1425594	10264
Q16951368	10265
Q2018277	10266
Q4965948	10267
Q1994665	10268
Q4133583	10269
Q1708105	10270
